DATETIME,IDENTIFIER,INFO,FILE,USER,LAB,VERSION,TAG1,TAG2,TAG3
"2017-04-12 15:32:13",reports,X,reports,53,127,3.21,X,X,X
"2017-04-12 15:32:37",search_p_dyn,op=1&qr=a,search_p_dyn,53,127,3.21,X,X,X
"2017-04-12 15:32:53",reports_testhistory,from=2017-04-12&to=2017-04-12&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-12 15:33:06",reports_testhistory,"from=2000-04-12&to=2017-04-12&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-12 15:33:28",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 15:50:48",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 16:13:37",lab_config_new,X,lab_config_new,123,,3.21,X,X,X
"2017-04-12 16:14:38",lab_config_add,X,lab_config_add,123,,3.21,X,X,X
"2017-04-12 16:16:23",catalog,X,catalog,504,12,3.21,X,X,X
"2017-04-12 16:16:49",catalog,X,catalog.php?show_s=1,504,12,3.21,X,X,X
"2017-04-12 16:17:06",catalog,X,catalog.php?show_s=1,504,12,3.21,X,X,X
"2017-04-12 16:17:28",test_type_new,X,test_type_new,504,12,3.21,X,X,X
"2017-04-12 20:31:55",export_word,X,export_word,,,3.21,X,X,X
"2017-04-12 20:34:27",export_word,X,export_pdf,,,3.21,X,X,X
"2017-04-12 20:34:58",export_word,X,export_pdf,,,3.21,X,X,X
"2017-04-12 20:35:30",export_word,X,export_pdf,,,3.21,X,X,X
"2017-04-12 20:35:46",export_word,X,export_pdf,,,3.21,X,X,X
"2017-04-12 20:35:59",export_word,X,export_pdf,,,3.21,X,X,X
"2017-04-12 20:36:44",reports,X,reports,,,3.21,X,X,X
"2017-04-12 20:37:07",lab_config_home,X,lab_config_home.php?id=127,53,127,3.21,X,X,X
"2017-04-12 20:37:13",view_stocks,X,view_stocks,53,127,3.21,X,X,X
"2017-04-12 20:37:43",reports,X,reports,53,127,3.21,X,X,X
"2017-04-12 20:37:54",search_p_dyn,op=1&qr=a,search_p_dyn,53,127,3.21,X,X,X
"2017-04-12 20:37:58",reports_testhistory,from=2017-04-12&to=2017-04-12&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-12 20:38:06",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:38:51",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:45:23",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:45:53",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:47:10",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:47:43",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:47:55",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:50:32",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:50:38",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:51:01",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:51:47",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:54:41",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:55:00",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 20:55:07",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 20:55:20",export_word,X,export_word,53,127,3.21,X,X,X
"2017-04-12 20:55:47",export_word,X,export_pdf,53,127,3.21,X,X,X
"2017-04-12 21:17:55",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 21:18:29",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 21:19:06",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 21:21:09",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 21:22:26",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 21:23:09",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 21:24:47",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-12 21:25:24",reports_testhistory,from=2000-04-12&to=2017-04-12&ip=0&viz=1,reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=12&yt=2017&mt=04&dt=12&ip=0&viz=1,53,127,3.21,X,X,X
"2017-04-15 21:14:35",reports,X,reports,53,127,3.21,X,X,X
"2017-04-15 21:14:45",reports,X,reports,53,127,3.21,X,X,X
"2017-04-15 21:14:47",search_p_dyn,op=1&qr=A,search_p_dyn,53,127,3.21,X,X,X
"2017-04-15 21:14:57",search_p_dyn,op=1&qr=A,search_p_dyn,53,127,3.21,X,X,X
"2017-04-15 21:15:23",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 21:17:55",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:18:30",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:18:37",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:18:46",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 21:18:52",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:19:56",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:21:07",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 21:21:16",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:21:43",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:21:56",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1508&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 21:22:02",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:22:27",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 21:22:33",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:23:11",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:23:43",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:27:51",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:28:50",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:29:17",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1508&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 21:29:24",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:30:11",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:30:36",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:31:42",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:42:28",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:42:43",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:43:20",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:43:43",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:44:13",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:44:35",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:45:22",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:45:42",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:46:09",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:52:05",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:54:56",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 21:55:10",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:00:16",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:00:33",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:01:34",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:05:25",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:08:03",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:12:57",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:13:15",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:13:36",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:13:49",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:15:37",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:16:28",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:16:45",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:24:03",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:25:06",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:25:44",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:26:15",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1508&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 22:26:42",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1508&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 22:26:48",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:32:06",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:35:10",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:37:23",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:38:14",reports_testhistory,from=2017-04-15&to=2017-04-15&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&labsection=0,53,127,3.21,X,X,X
"2017-04-15 22:38:21",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
"2017-04-15 22:39:57",reports_testhistory,"from=2000-04-15&to=2017-04-15&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=15&yt=2017&mt=04&dt=15&ip=0&viz=[object%20HTMLInputElement],53,127,3.21,X,X,X
